Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-3426.0,0.3,345,0,35.4
100,-2105.0,0.5,190,47,26.2
200,-3130.0,0.3,291,47,35.6
300,-3423.0,0.2,297,92,40.4
400,-2934.0,0.2,200,188,40.4
500,-1409.0,0.7,147,0,16.3
600,-3408.0,0.3,343,0,35.4
700,-1894.0,0.6,194,0,21.4
800,-1881.0,0.3,48,282,35.4
900,-897.0,0.6,0,188,21.1
1000,-4892.0,0.0,488,0,50.0
1100,-3926.0,0.2,394,0,40.2
1200,-4702.0,0.0,446,47,50.0
1300,-1643.0,0.6,146,47,20.7
1400,-1924.0,0.6,197,0,21.7
1500,-3638.0,0.2,341,47,40.3
1600,-2152.0,0.3,99,235,35.4
1700,-2393.0,0.5,243,0,26.1
1800,-2144.0,0.3,98,235,35.5
1900,-4454.0,0.1,446,0,45.1
2000,-1386.0,0.5,48,188,25.7
2100,-648.0,0.7,0,141,16.1
2200,-2882.0,0.4,291,0,30.7
2300,-2418.0,0.4,198,93,30.8
2400,-2621.0,0.2,144,235,40.7
2500,-1392.0,0.4,0,282,30.8
2600,-3869.0,0.1,340,92,45.2
2700,-409.0,0.8,0,94,12.1
2800,-404.0,0.8,0,94,11.6
2900,-888.0,0.6,0,186,21.0
3000,-1144.0,0.7,96,47,16.9
3100,-1883.0,0.5,146,92,25.6
3200,-1905.0,0.4,99,188,30.6
3300,-1142.0,0.7,96,47,16.7
3400,-1634.0,0.3,0,327,35.9
3500,-1397.0,0.4,0,282,31.3
3600,86.0,1.0,0,0,2.4
3700,-893.0,0.7,48,94,16.2
3800,-1394.0,0.4,0,282,31.0
3900,-890.0,0.6,0,186,21.2
4000,-1378.0,0.5,48,185,26.1
4100,-650.0,0.7,0,141,16.3
4200,-899.0,0.6,0,188,21.3
4300,-1144.0,0.5,0,235,25.9
4400,-653.0,0.7,0,141,16.6
4500,-648.0,0.7,0,141,16.1
4600,-1141.0,0.5,0,234,26.0
4700,-866.0,0.6,0,179,21.6
4800,-402.0,0.8,0,93,11.8
4900,-890.0,0.6,0,185,21.6
5000,-655.0,0.7,0,141,16.8
5100,-157.0,0.9,0,46,7.2
5200,-159.0,0.9,0,46,7.4
5300,86.0,1.0,0,0,2.4
5400,-897.0,0.6,0,188,21.1
5500,-397.0,0.8,0,92,11.7
5600,-404.0,0.8,0,93,12.0
5700,-1379.0,0.4,0,279,30.7
5800,-647.0,0.7,0,140,16.4
5900,-641.0,0.7,0,139,16.2
6000,-161.0,0.9,0,47,7.2
6100,-401.0,0.8,0,94,11.3
6200,-157.0,0.9,0,47,6.8
6300,-163.0,0.9,0,47,7.4
6400,-652.0,0.7,0,141,16.5
6500,-401.0,0.8,0,93,11.7
6600,85.0,1.0,0,0,2.5
6700,-154.0,0.9,0,46,6.9
6800,85.0,1.0,0,0,2.5
6900,-157.0,0.9,0,46,7.2
7000,85.0,1.0,0,0,2.5
7100,88.0,1.0,0,0,2.2
7200,90.0,1.0,0,0,2.0
7300,-404.0,0.8,0,93,12.0
7400,-1138.0,0.5,0,232,26.5
7500,88.0,1.0,0,0,2.2
7600,88.0,1.0,0,0,2.2
7700,89.0,1.0,0,0,2.1
7800,78.0,1.0,0,0,3.2
7900,85.0,1.0,0,0,2.5
8000,83.0,1.0,0,0,2.7
8100,84.0,1.0,0,0,2.6
8200,-403.0,0.8,0,93,11.9
8300,87.0,1.0,0,0,2.3
8400,84.0,1.0,0,0,2.6
8500,88.0,1.0,0,0,2.2
8600,90.0,1.0,0,0,2.0
8700,84.0,1.0,0,0,2.6
8800,83.0,1.0,0,0,2.7
8900,91.0,1.0,0,0,1.9
9000,86.0,1.0,0,0,2.4
9100,80.0,1.0,0,0,3.0
9200,79.0,1.0,0,0,3.1
9300,82.0,1.0,0,0,2.8
9400,86.0,1.0,0,0,2.4
9500,-159.0,0.9,0,47,7.0
9600,89.0,1.0,0,0,2.1
9700,87.0,1.0,0,0,2.3
9800,-410.0,0.8,0,94,12.2
9900,82.0,1.0,0,0,2.8
10000,-159.0,0.9,0,46,7.4
